pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-FR-(FIELD REV).pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-FR-(FIELD REV).pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-FR-(FIELD REV).pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-FR-(FIELD REV).pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-FR-(FIELD REV).pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-FR.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-FR.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-FR.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-FR.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-FR.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-R-(FIELD REV).pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-R-(FIELD REV).pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-R-(FIELD REV).pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-R-(FIELD REV).pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512-R-(FIELD REV).pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512R2.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512R2.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512R2.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512R2.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1512R2.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1513.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1514.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1515.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1515.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1515.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1515.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1515.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1515.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1515.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1516.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517-A.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517-A.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517-A.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517-A.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517-A.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517-A.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517-A.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517-A.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1517.pdf,8,612.0,792.0,
