pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-1900-1999\CP-1916.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1916.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1916.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1916.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1916.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1917.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1918.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1918.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1918.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1918.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1918.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1918.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1918.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1919.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1919.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1919.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1919.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1919.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1919.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1920.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1920.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1920.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1920.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1920.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1920.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1921.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1921.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1921.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1921.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1921.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1921.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1922.pdf,11,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1923.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1923.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1923.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1923.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1923.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1923.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1925.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1925.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1925.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1925.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1925.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1925.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1926.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1926.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1926.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1926.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1926.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1926.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1926.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1927.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1900-1999\CP-1927.pdf,2,612.0,792.0,
