pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-2000-2099\CP-2000.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2000.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2000.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2000.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2000.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2000.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2001.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2001.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2001.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2001.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2001.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2002.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2002.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2002.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2002.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2002.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2002.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2002.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2003.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2004.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2004.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2004.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2004.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2004.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2004.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2005-SUV-UL.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2005-SUV-UL.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2006.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2006.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2006.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2006.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2006.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2006.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2000-2099\CP-2006.pdf,7,612.0,792.0,
