pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,P.O.,195.67999267578125,732.2109375,220.2428436279297,747.5040283203125,0,0,0
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,Box,223.69656372070312,732.2109375,246.72598266601562,747.5040283203125,0,0,1
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,969,250.17970275878906,732.2109375,270.9020080566406,747.5040283203125,0,0,2
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,Denham,274.355712890625,732.2109375,321.1605529785156,747.5040283203125,0,0,3
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,"Springs,",324.6142578125,732.2109375,370.2862243652344,747.5040283203125,0,0,4
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,LA,373.7399597167969,732.2109375,392.1551818847656,747.5040283203125,0,0,5
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,70727,399.0626525878906,732.2109375,433.599853515625,747.5040283203125,0,0,6
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,225-665-6162,269.8399963378906,748.6509399414062,348.1150817871094,763.9440307617188,1,0,0
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,Delta,228.79998779296875,716.970947265625,258.7230529785156,732.2640380859375,2,0,0
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,Environmental,262.1767578125,716.970947265625,344.2923583984375,732.2640380859375,2,0,1
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,Products,347.7460632324219,716.970947265625,396.09814453125,732.2640380859375,2,0,2
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,Delta,210.44000244140625,246.3095703125,259.6683349609375,271.4692077636719,3,0,0
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,Environmental,265.35028076171875,246.3095703125,400.4440612792969,271.4692077636719,3,0,1
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,CP-3633,524.47998046875,749.2186889648438,561.282470703125,760.6754760742188,4,0,0
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,DUPLEX,246.79998779296875,365.12591552734375,307.6822509765625,382.2143249511719,5,0,0
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,BLOWER,311.5414123535156,365.12591552734375,376.715087890625,382.2143249511719,5,0,1
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,CONTROL,248.59999084472656,382.6459045410156,321.4920349121094,399.73431396484375,6,0,0
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,PANEL,325.3511962890625,382.6459045410156,375.08819580078125,399.73431396484375,6,0,1
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,Products,265.6400146484375,271.8695983886719,345.1871337890625,297.02923583984375,7,0,0
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,WAIMEA,196.75999450683594,348.4459228515625,261.918212890625,365.5343322753906,8,0,0
E:\SCHEMATICai\samples\CP-3600-3699\CP-3633.pdf,1,612.0,792.0,WATER,265.7773742675781,348.4459228515625,320.65478515625,365.5343322753906,8,0,1
